"";"X";"time";"data";"sequence";"word";"V1";"nasal";"V2";"speaker";"session";"token"
"3427";3427;0,262626262626263;1,14476989317637;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3428";3428;0,272727272727273;0,991436600719425;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3429";3429;0,282828282828283;1,17881923097885;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3430";3430;0,292929292929293;1,45269756467553;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3431";3431;0,303030303030303;1,46924005341182;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3432";3432;0,313131313131313;1,00797908945571;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3433";3433;0,323232323232323;0,550798111510794;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3434";3434;0,333333333333333;0,920444844124704;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3435";3435;0,343434343434343;1,58014149135237;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3436";3436;0,353535353535354;1,47183640814621;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3437";3437;0,363636363636364;0,521422212230218;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3438";3438;0,373737373737374;0,196210236356372;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3439";3439;0,383838383838384;1,08646318399826;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3440";3440;0,393939393939394;1,79971892031829;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3441";3441;0,404040404040404;1,23000451002834;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3442";3442;0,414141414141414;0,159045272872613;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3443";3443;0,424242424242424;0,255703850555919;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3444";3444;0,434343434343434;1,40180901188141;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3445";3445;0,444444444444444;1,91759342525979;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3446";3446;0,454545454545455;1,10226385709614;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3447";3447;0,464646464646465;0,109566169791439;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3448";3448;0,474747474747475;0,551020656202309;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3449";3449;0,484848484848485;1,83354571342926;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3450";3450;0,494949494949495;2,18420196570017;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3451";3451;0,505050505050505;1,19736462193881;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3452";3452;0,515151515151515;0,368311464464794;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3453";3453;0,525252525252525;1,12518596032266;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3454";3454;0,535353535353535;2,48797546962431;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3455";3455;0,545454545454546;2,66719812786135;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3456";3456;0,555555555555556;1,54631469824141;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3457";3457;0,565656565656566;0,905905257612093;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3458";3458;0,575757575757576;2,00579530466536;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3459";3459;0,585858585858586;3,4449176431582;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3460";3460;0,595959595959596;3,40218906238645;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3461";3461;0,606060606060606;2,15757078428166;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3462";3462;0,616161616161616;1,81054942863891;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3463";3463;0,626262626262626;3,26376626426132;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3464";3464;0,636363636363636;4,69613808044474;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3465";3465;0,646464646464647;4,37240973584768;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3466";3466;0,656565656565657;3,05917351119105;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3467";3467;0,666666666666667;3,12363729016787;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3468";3468;0,676767676767677;4,91957295073033;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3469";3469;0,686868686868687;6,20462018112782;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3470";3470;0,696969696969697;5,55605076847613;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3471";3471;0,707070707070707;4,30965213283918;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3472";3472;0,717171717171717;4,83166779758012;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3473";3473;0,727272727272727;6,79517961085677;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3474";3474;0,737373737373737;7,82133318345324;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3475";3475;0,747474747474748;6,99865964046944;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3476";3476;0,757575757575758;6,00536850065402;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3477";3477;0,767676767676768;6,85793721386527;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3478";3478;0,777777777777778;8,83153771982414;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3479";3479;0,787878787878788;9,69961037987792;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3480";3480;0,797979797979798;8,85000892922026;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3481";3481;0,808080808080808;8,02147504269312;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3482";3482;0,818181818181818;9,07982341399608;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3483";3483;0,828282828282828;11,1062411934089;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3484";3484;0,838383838383838;11,8906370494513;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3485";3485;0,848484848484849;10,9961557526706;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3486";3486;0,858585858585859;10,320658432345;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3487";3487;0,868686868686869;11,6392357295981;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3488";3488;0,878787878787879;13,7759614944408;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3489";3489;0,888888888888889;14,479870353717;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3490";3490;0,898989898989899;13,5609091408691;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3491";3491;0,909090909090909;13,0762809843035;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3492";3492;0,919191919191919;14,6576093806773;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3493";3493;0,929292929292929;16,9035304074922;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3494";3494;0,939393939393939;17,5563281692828;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3495";3495;0,94949494949495;16,6716388389289;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3496";3496;0,95959595959596;16,4203858822033;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3497";3497;0,96969696969697;18,2290807717462;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3498";3498;0,97979797979798;20,5448066501344;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3499";3499;0,98989898989899;21,1640743450694;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3500";3500;1;20,313434352518;"I->N->6";"kinga";"ɪ";"ŋ";"ɐ";"S2";1;"N48"
"3501";3501;0;0,0220319244604315;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3502";3502;0,0101010101010101;0,00734397482014382;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3503";3503;0,0202020202020202;0,0106079636290966;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3504";3504;0,0303030303030303;0,107711630695444;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3505";3505;0,0404040404040404;0,220319244604316;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3506";3506;0,0505050505050505;0,175439398481215;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3507";3507;0,0606060606060606;0,16401543764988;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3508";3508;0,0707070707070707;0,379438699040767;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3509";3509;0,0808080808080808;0,558142086330935;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3510";3510;0,0909090909090909;0,403918615107913;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3511";3511;0,101010101010101;0,363118754996003;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3512";3512;0,111111111111111;0,688701638689048;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3513";3513;0,121212121212121;0,876380995203837;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3514";3514;0,131313131313131;0,589965977218225;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3515";3515;0,141414141414141;0,516526229016786;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3516";3516;0,151515151515152;0,935132793764987;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3517";3517;0,161616161616162;1,11220418665068;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3518";3518;0,171717171717172;0,698493605115907;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3519";3519;0,181818181818182;0,594861960431655;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3520";3520;0,191919191919192;1,07466831534772;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3521";3521;0,202020202020202;1,24194774180655;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3522";3522;0,212121212121212;0,731949490407675;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3523";3523;0,222222222222222;0,599757943645083;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3524";3524;0,232323232323232;1,13505210831335;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3525";3525;0,242424242424242;1,29988354316547;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3526";3526;0,252525252525253;0,717261540767386;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3527";3527;0,262626262626263;0,560590077937649;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3528";3528;0,272727272727273;1,15300404676259;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3529";3529;0,282828282828283;1,34639538369305;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3530";3530;0,292929292929293;0,707469574340529;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3531";3531;0,303030303030303;0,521422212230215;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3532";3532;0,313131313131313;1,17585196842526;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3533";3533;0,323232323232323;1,41412315147882;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3534";3534;0,333333333333333;0,717261540767387;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3535";3535;0,343434343434343;0,50102228217426;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3536";3536;0,353535353535354;1,22073181454836;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3537";3537;0,363636363636364;1,51285881294964;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3538";3538;0,373737373737374;0,765405375699443;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3539";3539;0,383838383838384;0,519790217825738;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3540";3540;0,393939393939394;1,31212350119904;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3541";3541;0,404040404040404;1,65484232613909;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3542";3542;0,414141414141414;0,851901079136692;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3543";3543;0,424242424242424;0,577726019184649;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3544";3544;0,434343434343434;1,4394190647482;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3545";3545;0,444444444444444;1,83517770783373;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3546";3546;0,454545454545455;0,969404676258993;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3547";3547;0,464646464646465;0,639741806554754;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3548";3548;0,474747474747475;1,54549870103917;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3549";3549;0,484848484848485;2,01224910071942;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3550";3550;0,494949494949495;1,1252601418865;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3551";3551;0,505050505050505;0,694413619104715;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3552";3552;0,515151515151515;1,62301843525179;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3553";3553;0,525252525252525;2,20237644884093;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3554";3554;0,535353535353535;1,30641152078338;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3555";3555;0,545454545454546;0,75642940647482;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3556";3556;0,555555555555556;1,69401019184652;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3557";3557;0,565656565656566;2,39087180255795;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3558";3558;0,575757575757576;1,48593090527578;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3559";3559;0,585858585858586;0,799677258193444;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3560";3560;0,595959595959596;1,73644204636291;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3561";3561;0,606060606060606;2,55570323741007;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3562";3562;0,616161616161616;1,661370303757;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3563";3563;0,626262626262626;0,844557104316547;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3564";3564;0,636363636363636;1,76255395683453;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3565";3565;0,646464646464647;2,70992670863309;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3566";3566;0,656565656565657;1,83517770783374;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3567";3567;0,666666666666667;0,891068944844125;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3568";3568;0,676767676767677;1,77968989808153;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3569";3569;0,686868686868687;2,8510942246203;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3570";3570;0,696969696969697;2,03428102517986;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3571";3571;0,707070707070707;0,968588679056755;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3572";3572;0,717171717171717;1,80416981414867;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3573";3573;0,727272727272727;2,9963417266187;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3574";3574;0,737373737373737;2,26520823341327;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3575";3575;0,747474747474748;1,07711630695444;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3576";3576;0,757575757575758;1,82620173860911;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3577";3577;0,767676767676768;3,12282129296562;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3578";3578;0,777777777777778;2,52061535771383;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3579";3579;0,787878787878788;1,21420383693046;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3580";3580;0,797979797979798;1,84252168265386;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3581";3581;0,808080808080808;3,24032489008793;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3582";3582;0,818181818181818;2,80539838129496;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3583";3583;0,828282828282828;1,39127522981615;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3584";3584;0,838383838383838;1,84823366306953;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3585";3585;0,848484848484849;3,3317165767386;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3586";3586;0,858585858585859;3,10242136290967;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3587";3587;0,868686868686869;1,60098651079137;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3588";3588;0,878787878787879;1,84088968824939;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3589";3589;0,888888888888889;3,37578042565946;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3590";3590;0,898989898989899;3,3888363808953;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3591";3591;0,909090909090909;1,82864973021583;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3592";3592;0,919191919191919;1,79682583932853;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3593";3593;0,929292929292929;3,34314053756993;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3594";3594;0,939393939393939;3,63526753597123;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3595";3595;0,94949494949495;2,09874480415667;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3596";3596;0,95959595959596;1,75520998201439;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3597";3597;0,96969696969697;3,26317281175059;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3598";3598;0,97979797979798;3,86782673860912;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3599";3599;0,98989898989899;2,43656764588331;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3600";3600;1;1,72583408273381;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S2";2;"N01"
"3601";3601;0;0,0146879496402876;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3602";3602;0,0101010101010101;0,0146879496402876;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3603";3603;0,0202020202020202;0;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3604";3604;0,0303030303030303;0;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3605";3605;0,0404040404040404;0,0264828182908221;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3606";3606;0,0505050505050505;0,0863473403095706;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3607";3607;0,0606060606060606;0,153555837148463;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3608";3608;0,0707070707070707;0,213420359167212;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3609";3609;0,0808080808080808;0,227663219424461;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3610";3610;0,0909090909090909;0,202960758665795;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3611";3611;0,101010101010101;0,135752261826902;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3612";3612;0,111111111111111;0,102815647482014;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3613";3613;0,121212121212121;0,123512303793329;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3614";3614;0,131313131313131;0,20518620558099;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3615";3615;0,141414141414141;0,310227299978199;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3616";3616;0,151515151515152;0,391233567691301;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3617";3617;0,161616161616162;0,40080298942664;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3618";3618;0,171717171717172;0,322022168628733;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3619";3619;0,181818181818182;0,202293124591236;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3620";3620;0,191919191919192;0,140425700348812;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3621";3621;0,202020202020202;0,176477940374973;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3622";3622;0,212121212121212;0,290420822432963;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3623";3623;0,222222222222222;0,433294514388489;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3624";3624;0,232323232323232;0,52876618705036;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3625";3625;0,242424242424242;0,509404798888162;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3626";3626;0,252525252525253;0,386560129169392;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3627";3627;0,262626262626263;0,221209423370395;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3628";3628;0,272727272727273;0,139535521582734;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3629";3629;0,282828282828283;0,187160085567909;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3630";3630;0,292929292929293;0,339158109875735;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3631";3631;0,303030303030303;0,504063726291693;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3632";3632;0,313131313131313;0,599980488336603;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3633";3633;0,323232323232323;0,553023558425986;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3634";3634;0,333333333333333;0,39657464028777;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3635";3635;0,343434343434343;0,20963709941138;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3636";3636;0,353535353535354;0,129966099847395;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3637";3637;0,363636363636364;0,190275711249182;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3638";3638;0,373737373737374;0,35562641704818;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3639";3639;0,383838383838384;0,545457038914323;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3640";3640;0,393939393939394;0,645602150098103;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3641";3641;0,404040404040404;0,593971781665577;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3642";3642;0,414141414141414;0,427063263025944;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3643";3643;0,424242424242424;0,226995585349902;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3644";3644;0,434343434343434;0,139535521582734;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3645";3645;0,444444444444444;0,208079286570744;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3646";3646;0,454545454545455;0,383889592871157;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3647";3647;0,464646464646465;0,579506376716808;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3648";3648;0,474747474747475;0,690333633093525;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3649";3649;0,484848484848485;0,642263979725311;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3650";3650;0,494949494949495;0,46489586058426;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
"3651";3651;0,505050505050505;0,254813671789841;"U->n->6";"kunak";"ʊ";"n";"ɐ";"S2";2;"N01"
